Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instance1408_m=4_n=25_l=20_c=15_s=0;23,0;2,0;13,0;7,0;0;-703,0;547,0;0,0;0
instance1409_m=4_n=25_l=20_c=15_s=1;23,0;2,0;13,0;7,0;0;-703,0;547,0;0,0;0
instance1410_m=4_n=25_l=20_c=15_s=2;23,0;2,0;13,0;7,0;0;-703,0;547,0;0,0;0
instance1411_m=4_n=25_l=20_c=15_s=0;23,0;2,0;6,0;4,0;0;-696,0;584,0;0,0;0
instance1412_m=4_n=25_l=20_c=15_s=1;23,0;2,0;6,0;4,0;0;-696,0;584,0;0,0;0
instance1413_m=4_n=25_l=20_c=15_s=2;23,0;2,0;6,0;4,0;0;-696,0;584,0;0,0;0
instance1414_m=4_n=25_l=20_c=15_s=0;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1415_m=4_n=25_l=20_c=15_s=1;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1416_m=4_n=25_l=20_c=15_s=2;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1417_m=4_n=25_l=20_c=15_s=0;23,0;2,0;5,0;5,0;0;-695,0;575,0;0,0;0
instance1418_m=4_n=25_l=20_c=15_s=1;23,0;2,0;5,0;5,0;0;-695,0;575,0;0,0;0
instance1419_m=4_n=25_l=20_c=15_s=2;23,0;2,0;5,0;5,0;0;-695,0;575,0;0,0;0
instance1420_m=4_n=25_l=20_c=15_s=0;23,0;2,0;7,0;6,0;0;-697,0;563,0;0,0;0
instance1421_m=4_n=25_l=20_c=15_s=1;23,0;2,0;7,0;6,0;0;-697,0;563,0;0,0;0
instance1422_m=4_n=25_l=20_c=15_s=2;23,0;2,0;7,0;6,0;0;-697,0;563,0;0,0;0
instance1423_m=4_n=25_l=20_c=15_s=0;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1424_m=4_n=25_l=20_c=15_s=1;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1425_m=4_n=25_l=20_c=15_s=2;23,0;2,0;7,0;5,0;0;-697,0;573,0;0,0;0
instance1426_m=4_n=25_l=20_c=15_s=0;23,0;2,0;3,0;3,0;0;-693,0;597,0;0,0;0
instance1427_m=4_n=25_l=20_c=15_s=1;23,0;2,0;3,0;3,0;0;-693,0;597,0;0,0;0
instance1428_m=4_n=25_l=20_c=15_s=2;23,0;2,0;3,0;3,0;0;-693,0;597,0;0,0;0
instance1429_m=4_n=25_l=20_c=15_s=0;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1430_m=4_n=25_l=20_c=15_s=1;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1431_m=4_n=25_l=20_c=15_s=2;23,0;2,0;7,0;4,0;0;-697,0;583,0;0,0;0
instance1432_m=4_n=25_l=20_c=15_s=0;23,0;2,0;4,0;3,0;0;-694,0;596,0;0,0;0
instance1433_m=4_n=25_l=20_c=15_s=1;23,0;2,0;4,0;3,0;0;-694,0;596,0;0,0;0
instance1434_m=4_n=25_l=20_c=15_s=2;23,0;2,0;4,0;3,0;0;-694,0;596,0;0,0;0
instance1435_m=4_n=25_l=20_c=15_s=0;23,0;2,0;8,0;5,0;0;-698,0;572,0;0,0;0
instance1436_m=4_n=25_l=20_c=15_s=1;23,0;2,0;8,0;5,0;0;-698,0;572,0;0,0;0
instance1437_m=4_n=25_l=20_c=15_s=2;23,0;2,0;8,0;5,0;0;-698,0;572,0;0,0;0
instance1438_m=4_n=25_l=20_c=15_s=0;23,0;2,0;10,0;5,0;0;-700,0;570,0;0,0;0
instance1439_m=4_n=25_l=20_c=15_s=1;23,0;2,0;10,0;5,0;0;-700,0;570,0;0,0;0
instance1440_m=4_n=25_l=20_c=15_s=2;23,0;2,0;10,0;5,0;0;-700,0;570,0;0,0;0
