Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instanceLarge618_m=6_n=100_l=30_c=10_s=2;100,0;0,0;133,7;80,0;-262,9;-133,7;2066,3;12,715;90,3
instanceLarge619_m=6_n=100_l=30_c=10_s=0;100,0;0,0;134,3;79,5;-258,7;-134,3;2070,7;12,7112;93,6
instanceLarge620_m=6_n=100_l=30_c=10_s=1;100,0;0,0;128,6;78,0;-252,1;-128,6;2091,4;12,7257;87,9
instanceLarge621_m=6_n=100_l=30_c=10_s=2;100,0;0,0;134,4;79,9;-254,7;-134,4;2066,6;12,7039;92,8
instanceLarge622_m=6_n=100_l=30_c=10_s=0;100,0;0,0;134,5;79,6;-272,9;-134,5;2069,5;12,6879;90,3
instanceLarge623_m=6_n=100_l=30_c=10_s=1;100,0;0,0;129,0;79,7;-254,7;-129,0;2074,0;12,6946;88,7
instanceLarge624_m=6_n=100_l=30_c=10_s=2;100,0;0,0;141,6;81,1;-282,6;-141,6;2047,4;12,7152;87,8
instanceLarge625_m=6_n=100_l=30_c=10_s=0;97,8;2,2;145,0;78,3;-344,8;-211,0;1940,0;12,6824;92,1
instanceLarge626_m=6_n=100_l=30_c=10_s=1;95,1;4,9;129,3;75,9;-420,2;-276,3;1817,7;12,6214;88,3
instanceLarge627_m=6_n=100_l=30_c=10_s=2;100,0;0,0;136,4;79,4;-264,4;-136,4;2069,6;12,7119;94,2
instanceLarge628_m=6_n=100_l=30_c=10_s=0;100,0;0,0;128,3;78,3;-254,5;-128,3;2088,7;12,6886;92,8
instanceLarge629_m=6_n=100_l=30_c=10_s=1;100,0;0,0;130,1;77,1;-255,3;-130,1;2098,9;12,6756;88,4
instanceLarge630_m=6_n=100_l=30_c=10_s=2;100,0;0,0;140,5;80,4;-280,3;-140,5;2055,5;13,0261;93,1
instanceLarge631_m=6_n=100_l=30_c=20_s=0;99,0;1,0;176,1;85,2;-351,5;-206,1;1911,9;12,7677;87,8
instanceLarge632_m=6_n=100_l=30_c=20_s=1;100,0;0,0;182,2;86,1;-327,0;-182,2;1956,8;12,8256;91,6
instanceLarge633_m=6_n=100_l=30_c=20_s=2;100,0;0,0;177,3;86,5;-319,4;-177,3;1957,7;12,7303;85,9
instanceLarge634_m=6_n=100_l=30_c=20_s=0;100,0;0,0;175,6;85,1;-318,4;-175,6;1973,4;12,7211;87,3
instanceLarge635_m=6_n=100_l=30_c=20_s=1;100,0;0,0;174,4;85,8;-318,7;-174,4;1967,6;12,7416;89,3
instanceLarge636_m=6_n=100_l=30_c=20_s=2;100,0;0,0;180,0;86,2;-321,5;-180,0;1958,0;12,7299;87,0
instanceLarge637_m=6_n=100_l=30_c=20_s=0;95,9;4,1;185,0;82,9;-470,3;-308,0;1740,0;12,7013;92,7
instanceLarge638_m=6_n=100_l=30_c=20_s=1;100,0;0,0;176,7;85,7;-325,5;-176,7;1966,3;12,7276;91,5
instanceLarge639_m=6_n=100_l=30_c=20_s=2;100,0;0,0;179,5;85,7;-325,6;-179,5;1963,5;12,7291;85,3
instanceLarge640_m=6_n=100_l=30_c=20_s=0;99,0;1,0;179,8;84,6;-358,5;-209,8;1914,2;12,784;88,5
instanceLarge641_m=6_n=100_l=30_c=20_s=1;100,0;0,0;183,5;86,8;-335,5;-183,5;1948,5;12,7691;91,6
instanceLarge642_m=6_n=100_l=30_c=20_s=2;100,0;0,0;184,9;85,8;-345,0;-184,9;1957,1;12,7248;87,9
instanceLarge643_m=6_n=100_l=30_c=20_s=0;100,0;0,0;186,5;86,1;-342,5;-186,5;1952,5;12,7723;93,2
instanceLarge644_m=6_n=100_l=30_c=20_s=1;100,0;0,0;174,4;85,9;-316,0;-174,4;1966,6;12,7301;92,3
instanceLarge645_m=6_n=100_l=30_c=20_s=2;100,0;0,0;176,7;86,2;-324,5;-176,7;1961,3;12,7319;90,1
instanceLarge646_m=6_n=100_l=30_c=20_s=0;99,0;1,0;187,8;87,0;-375,8;-217,8;1882,2;12,7373;84,2
instanceLarge647_m=6_n=100_l=30_c=20_s=1;100,0;0,0;173,2;85,8;-318,0;-173,2;1968,8;12,7444;87,0
instanceLarge648_m=6_n=100_l=30_c=20_s=2;100,0;0,0;180,8;86,3;-323,8;-180,8;1956,2;12,7305;87,7
instanceLarge649_m=6_n=100_l=30_c=20_s=0;98,0;2,0;178,7;84,1;-400,6;-238,7;1860,3;12,7094;90,3
instanceLarge650_m=6_n=100_l=30_c=20_s=1;100,0;0,0;173,8;85,1;-318,9;-173,8;1975,2;12,7404;94,6
instanceLarge651_m=6_n=100_l=30_c=20_s=2;100,0;0,0;179,7;86,3;-323,5;-179,7;1957,3;12,7377;84,0
instanceLarge652_m=6_n=100_l=30_c=20_s=0;100,0;0,0;179,6;86,2;-327,9;-179,6;1958,4;12,7558;86,8
instanceLarge653_m=6_n=100_l=30_c=20_s=1;100,0;0,0;175,9;85,4;-319,9;-175,9;1970,1;12,7244;90,3
instanceLarge654_m=6_n=100_l=30_c=20_s=2;100,0;0,0;188,9;86,5;-348,8;-188,9;1946,1;12,7882;93,4
instanceLarge655_m=6_n=100_l=30_c=20_s=0;97,0;3,0;172,1;83,1;-427,5;-262,1;1816,9;12,7332;87,1
instanceLarge656_m=6_n=100_l=30_c=20_s=1;100,0;0,0;188,2;86,6;-346,5;-188,2;1945,8;12,7612;94,7
instanceLarge657_m=6_n=100_l=30_c=20_s=2;100,0;0,0;177,6;85,0;-320,0;-177,6;1972,4;12,7402;83,8
instanceLarge658_m=6_n=100_l=30_c=20_s=0;99,0;1,0;180,2;84,3;-369,4;-210,2;1916,8;12,7771;88,8
instanceLarge659_m=6_n=100_l=30_c=20_s=1;100,0;0,0;175,9;85,4;-317,7;-175,9;1970,1;12,7316;89,2
instanceLarge660_m=6_n=100_l=30_c=20_s=2;100,0;0,0;178,3;86,3;-319,7;-178,3;1958,7;12,7265;86,5
instanceLarge661_m=6_n=100_l=40_c=20_s=0;99,0;1,0;193,5;82,4;-384,8;-223,5;1922,5;13,9247;87,1
instanceLarge662_m=6_n=100_l=40_c=20_s=1;100,0;0,0;188,2;82,9;-335,9;-188,2;1982,8;14,0076;91,7
instanceLarge663_m=6_n=100_l=40_c=20_s=2;100,0;0,0;194,1;83,7;-353,4;-194,1;1968,9;13,9724;85,1
instanceLarge664_m=6_n=100_l=40_c=20_s=0;100,0;0,0;187,8;82,5;-340,5;-187,8;1987,2;13,9809;91,1
instanceLarge665_m=6_n=100_l=40_c=20_s=1;99,0;1,0;200,7;84,1;-393,2;-230,7;1898,3;13,9538;92,8
instanceLarge666_m=6_n=100_l=40_c=20_s=2;100,0;0,0;187,0;82,2;-341,6;-187,0;1991,0;13,9479;90,7
instanceLarge667_m=6_n=100_l=40_c=20_s=0;100,0;0,0;188,9;84,0;-343,1;-188,9;1971,1;13,9453;88,4
instanceLarge668_m=6_n=100_l=40_c=20_s=1;100,0;0,0;189,5;82,6;-340,6;-189,5;1984,5;13,9628;90,5
instanceLarge669_m=6_n=100_l=40_c=20_s=2;100,0;0,0;190,5;83,5;-344,1;-190,5;1974,5;13,9916;93,5
instanceLarge670_m=6_n=100_l=40_c=20_s=0;100,0;0,0;193,9;83,1;-348,0;-193,9;1975,1;14,3562;89,0
instanceLarge671_m=6_n=100_l=40_c=20_s=1;100,0;0,0;187,2;82,9;-338,5;-187,2;1983,8;13,9859;89,2
instanceLarge672_m=6_n=100_l=40_c=20_s=2;100,0;0,0;189,6;81,9;-344,9;-189,6;1991,4;13,983;85,7
instanceLarge673_m=6_n=100_l=40_c=20_s=0;100,0;0,0;196,4;83,6;-363,5;-196,4;1967,6;13,9398;92,1
instanceLarge674_m=6_n=100_l=40_c=20_s=1;100,0;0,0;185,2;82,2;-339,6;-185,2;1992,8;13,943;89,5
instanceLarge675_m=6_n=100_l=40_c=20_s=2;100,0;0,0;198,0;85,3;-361,3;-198,0;1949,0;13,9754;88,0
instanceLarge676_m=6_n=100_l=40_c=20_s=0;98,0;2,0;193,0;82,6;-412,3;-253,0;1861,0;13,9024;92,7
instanceLarge677_m=6_n=100_l=40_c=20_s=1;98,0;2,0;194,5;83,5;-420,4;-254,5;1850,5;13,9113;88,3
instanceLarge678_m=6_n=100_l=40_c=20_s=2;100,0;0,0;195,5;83,6;-349,8;-195,5;1968,5;13,9632;92,9
instanceLarge679_m=6_n=100_l=40_c=20_s=0;100,0;0,0;186,6;84,1;-339,6;-186,6;1972,4;13,945;91,8
instanceLarge680_m=6_n=100_l=40_c=20_s=1;99,0;1,0;195,6;83,3;-389,3;-225,6;1911,4;13,9536;91,4
instanceLarge681_m=6_n=100_l=40_c=20_s=2;100,0;0,0;189,8;82,9;-341,4;-189,8;1981,2;13,9629;89,7
instanceLarge682_m=6_n=100_l=40_c=20_s=0;100,0;0,0;186,9;84,1;-339,3;-186,9;1972,1;13,9774;85,9
instanceLarge683_m=6_n=100_l=40_c=20_s=1;100,0;0,0;186,2;83,8;-340,2;-186,2;1975,8;13,9668;93,1
instanceLarge684_m=6_n=100_l=40_c=20_s=2;100,0;0,0;199,6;83,7;-367,2;-199,6;1963,4;13,9416;90,3
instanceLarge685_m=6_n=100_l=40_c=20_s=0;100,0;0,0;186,7;82,1;-344,1;-186,7;1992,3;13,9318;87,4
instanceLarge686_m=6_n=100_l=40_c=20_s=1;100,0;0,0;203,6;83,9;-371,7;-203,6;1957,4;13,9884;92,0
instanceLarge687_m=6_n=100_l=40_c=20_s=2;100,0;0,0;190,3;83,3;-341,6;-190,3;1976,7;13,9636;90,2
instanceLarge688_m=6_n=100_l=40_c=20_s=0;100,0;0,0;194,0;83,5;-351,7;-194,0;1971,0;13,9534;90,2
instanceLarge689_m=6_n=100_l=40_c=20_s=1;95,0;5,0;181,5;78,1;-501,0;-331,5;1737,5;13,8404;92,6
instanceLarge690_m=6_n=100_l=40_c=20_s=2;100,0;0,0;204,4;85,9;-372,1;-204,4;1936,6;13,9288;89,6
instanceLarge691_m=6_n=100_l=40_c=30_s=0;98,0;2,0;262,1;90,1;-503,6;-322,1;1716,9;13,1102;86,5
instanceLarge692_m=6_n=100_l=40_c=30_s=1;100,0;0,0;262,7;93,2;-444,9;-262,7;1805,3;13,1872;91,5
instanceLarge693_m=6_n=100_l=40_c=30_s=2;100,0;0,0;266,6;92,2;-446,9;-266,6;1811,4;13,1655;85,0
instanceLarge694_m=6_n=100_l=40_c=30_s=0;100,0;0,0;267,0;92,1;-458,5;-267,0;1812,0;13,1532;89,6
instanceLarge695_m=6_n=100_l=40_c=30_s=1;98,5;1,5;270,2;90,9;-502,6;-315,2;1730,8;13,1255;87,0
instanceLarge696_m=6_n=100_l=40_c=30_s=2;100,0;0,0;265,1;92,1;-445,4;-265,1;1813,9;13,1614;87,8
instanceLarge697_m=6_n=100_l=40_c=30_s=0;100,0;0,0;266,9;92,7;-447,4;-266,9;1806,1;13,1962;92,1
instanceLarge698_m=6_n=100_l=40_c=30_s=1;100,0;0,0;271,3;92,4;-461,9;-271,3;1804,7;13,1655;89,2
instanceLarge699_m=6_n=100_l=40_c=30_s=2;100,0;0,0;266,9;92,2;-448,0;-266,9;1811,1;13,1755;88,0
instanceLarge700_m=6_n=100_l=40_c=30_s=0;100,0;0,0;261,8;92,2;-446,6;-261,8;1816,2;13,1329;88,8
instanceLarge701_m=6_n=100_l=40_c=30_s=1;100,0;0,0;262,3;92,0;-446,2;-262,3;1817,7;13,1655;85,6
instanceLarge702_m=6_n=100_l=40_c=30_s=2;100,0;0,0;272,6;92,0;-460,7;-272,6;1807,4;13,5743;89,4
instanceLarge703_m=6_n=100_l=40_c=30_s=0;100,0;0,0;266,6;92,9;-452,2;-266,6;1804,4;13,1966;80,2
instanceLarge704_m=6_n=100_l=40_c=30_s=1;99,9;0,1;282,6;93,1;-473,6;-285,6;1780,4;13,2211;85,9
instanceLarge705_m=6_n=100_l=40_c=30_s=2;100,0;0,0;261,9;92,0;-441,6;-261,9;1818,1;13,1703;87,8
instanceLarge706_m=6_n=100_l=40_c=30_s=0;100,0;0,0;269,5;93,3;-462,1;-269,5;1797,5;13,1782;88,5
instanceLarge707_m=6_n=100_l=40_c=30_s=1;100,0;0,0;263,0;92,0;-443,7;-263,0;1817,0;13,1847;88,9
instanceLarge708_m=6_n=100_l=40_c=30_s=2;100,0;0,0;264,0;92,8;-446,1;-264,0;1808,0;13,1894;84,8
instanceLarge709_m=6_n=100_l=40_c=30_s=0;100,0;0,0;267,2;92,6;-444,3;-267,2;1806,8;13,1632;89,6
instanceLarge710_m=6_n=100_l=40_c=30_s=1;99,5;0,5;273,7;92,2;-471,1;-288,7;1774,3;13,1331;90,9
instanceLarge711_m=6_n=100_l=40_c=30_s=2;100,0;0,0;271,9;92,6;-460,0;-271,9;1802,1;13,1694;91,5
instanceLarge712_m=6_n=100_l=40_c=30_s=0;100,0;0,0;264,1;91,9;-446,5;-264,1;1816,9;13,1513;88,3
instanceLarge713_m=6_n=100_l=40_c=30_s=1;99,0;1,0;268,8;91,9;-492,0;-298,8;1752,2;13,1441;89,9
instanceLarge714_m=6_n=100_l=40_c=30_s=2;100,0;0,0;262,2;92,8;-440,3;-262,2;1809,8;13,1564;87,3
instanceLarge715_m=6_n=100_l=40_c=30_s=0;100,0;0,0;262,5;92,2;-441,2;-262,5;1815,5;13,1877;89,2
instanceLarge716_m=6_n=100_l=40_c=30_s=1;100,0;0,0;261,9;92,5;-443,9;-261,9;1813,1;13,2048;89,7
instanceLarge717_m=6_n=100_l=40_c=30_s=2;100,0;0,0;268,5;92,2;-452,4;-268,5;1809,5;13,1842;86,9
instanceLarge718_m=6_n=100_l=40_c=30_s=0;97,0;3,0;268,3;89,9;-555,9;-358,3;1652,7;13,1062;83,9
instanceLarge719_m=6_n=100_l=40_c=30_s=1;99,0;1,0;275,1;90,9;-499,4;-305,1;1755,9;13,1527;87,1
instanceLarge720_m=6_n=100_l=40_c=30_s=2;100,0;0,0;262,7;92,7;-447,4;-262,7;1810,3;13,1769;88,4
instanceLarge721_m=7_n=100_l=30_c=10_s=0;100,0;0,0;157,1;83,9;-293,0;-157,1;2003,9;14,3761;90,8
instanceLarge722_m=7_n=100_l=30_c=10_s=1;98,0;2,0;152,6;81,1;-347,5;-212,6;1916,4;14,3801;86,4
instanceLarge723_m=7_n=100_l=30_c=10_s=2;100,0;0,0;155,8;82,5;-292,8;-155,8;2019,2;14,3736;92,2
instanceLarge724_m=7_n=100_l=30_c=10_s=0;100,0;0,0;150,6;82,6;-278,4;-150,6;2023,4;14,3622;82,6
instanceLarge725_m=7_n=100_l=30_c=10_s=1;100,0;0,0;151,2;81,2;-280,3;-151,2;2036,8;14,3554;90,4
instanceLarge726_m=7_n=100_l=30_c=10_s=2;100,0;0,0;156,5;82,5;-289,6;-156,5;2018,5;14,3893;87,7
instanceLarge727_m=7_n=100_l=30_c=10_s=0;100,0;0,0;149,4;81,9;-277,8;-149,4;2031,6;14,3239;88,3
instanceLarge728_m=7_n=100_l=30_c=10_s=1;100,0;0,0;153,5;82,1;-282,8;-153,5;2025,5;14,3889;94,1
instanceLarge729_m=7_n=100_l=30_c=10_s=2;100,0;0,0;160,6;83,5;-302,5;-160,6;2004,4;14,7529;89,6
instanceLarge730_m=7_n=100_l=30_c=10_s=0;100,0;0,0;154,0;83,1;-282,1;-154,0;2015,0;14,3679;89,8
instanceLarge731_m=7_n=100_l=30_c=10_s=1;100,0;0,0;149,9;81,2;-276,6;-149,9;2038,1;14,3618;85,2
instanceLarge732_m=7_n=100_l=30_c=10_s=2;100,0;0,0;150,8;81,0;-278,9;-150,8;2039,2;14,3379;91,5
instanceLarge733_m=7_n=100_l=30_c=10_s=0;100,0;0,0;155,7;82,2;-295,6;-155,7;2022,3;14,3719;86,1
instanceLarge734_m=7_n=100_l=30_c=10_s=1;100,0;0,0;152,1;83,3;-277,2;-152,1;2014,9;14,3825;84,7
instanceLarge735_m=7_n=100_l=30_c=10_s=2;100,0;0,0;155,9;81,9;-292,6;-155,9;2025,1;14,3746;94,7
instanceLarge736_m=7_n=100_l=30_c=10_s=0;100,0;0,0;152,0;83,0;-282,4;-152,0;2018,0;14,3624;86,8
instanceLarge737_m=7_n=100_l=30_c=10_s=1;98,0;2,0;161,4;83,0;-367,7;-221,4;1888,6;14,4688;90,2
instanceLarge738_m=7_n=100_l=30_c=10_s=2;100,0;0,0;158,0;82,8;-292,8;-158,0;2014,0;14,3453;91,0
instanceLarge739_m=7_n=100_l=30_c=10_s=0;100,0;0,0;149,9;82,8;-277,8;-149,9;2022,1;14,3749;91,1
instanceLarge740_m=7_n=100_l=30_c=10_s=1;100,0;0,0;151,8;81,5;-277,7;-151,8;2033,2;14,3857;90,8
instanceLarge741_m=7_n=100_l=30_c=10_s=2;100,0;0,0;154,2;82,3;-286,1;-154,2;2022,8;14,3618;93,6
instanceLarge742_m=7_n=100_l=30_c=10_s=0;100,0;0,0;149,6;82,0;-279,9;-149,6;2030,4;14,298;86,8
instanceLarge743_m=7_n=100_l=30_c=10_s=1;100,0;0,0;150,9;81,4;-279,5;-150,9;2035,1;14,358;86,0
instanceLarge744_m=7_n=100_l=30_c=10_s=2;100,0;0,0;156,0;81,2;-290,8;-156,0;2032,0;14,3423;88,8
instanceLarge745_m=7_n=100_l=30_c=10_s=0;100,0;0,0;153,9;81,5;-286,1;-153,9;2031,1;14,3655;91,2
instanceLarge746_m=7_n=100_l=30_c=10_s=1;100,0;0,0;150,5;81,4;-278,2;-150,5;2035,5;14,2832;88,3
instanceLarge747_m=7_n=100_l=30_c=10_s=2;100,0;0,0;153,8;82,1;-287,1;-153,8;2025,2;14,4415;86,1
instanceLarge748_m=7_n=100_l=30_c=10_s=0;100,0;0,0;150,8;82,2;-279,7;-150,8;2027,2;14,328;85,5
instanceLarge749_m=7_n=100_l=30_c=10_s=1;93,5;6,5;153,3;76,7;-499,5;-348,3;1689,7;14,2828;91,1
instanceLarge750_m=7_n=100_l=30_c=10_s=2;100,0;0,0;156,0;82,0;-287,9;-156,0;2024,0;14,37;91,8
instanceLarge751_m=7_n=100_l=30_c=20_s=0;100,0;0,0;170,6;83,1;-322,8;-170,6;1998,4;14,4758;84,6
instanceLarge752_m=7_n=100_l=30_c=20_s=1;100,0;0,0;162,8;82,7;-304,9;-162,8;2010,2;14,4093;90,8
instanceLarge753_m=7_n=100_l=30_c=20_s=2;100,0;0,0;166,0;84,1;-312,4;-166,0;1993,0;14,7867;90,1
instanceLarge754_m=7_n=100_l=30_c=20_s=0;100,0;0,0;163,2;84,2;-311,8;-163,2;1994,8;14,4267;86,9
instanceLarge755_m=7_n=100_l=30_c=20_s=1;97,0;3,0;165,7;80,9;-413,5;-255,7;1845,3;14,479;90,3
instanceLarge756_m=7_n=100_l=30_c=20_s=2;100,0;0,0;167,9;82,7;-312,3;-167,9;2005,1;14,447;91,1
instanceLarge757_m=7_n=100_l=30_c=20_s=0;100,0;0,0;165,1;83,3;-302,2;-165,1;2001,9;14,3556;86,8
instanceLarge758_m=7_n=100_l=30_c=20_s=1;100,0;0,0;163,6;82,3;-307,6;-163,6;2013,4;14,3964;88,5
instanceLarge759_m=7_n=100_l=30_c=20_s=2;100,0;0,0;166,7;84,4;-311,6;-166,7;1989,3;14,4187;87,6
instanceLarge760_m=7_n=100_l=30_c=20_s=0;98,0;2,0;164,6;81,5;-373,0;-224,6;1900,4;14,4926;89,4
instanceLarge761_m=7_n=100_l=30_c=20_s=1;98,0;2,0;165,2;82,0;-370,0;-225,2;1894,8;14,4678;86,9
instanceLarge762_m=7_n=100_l=30_c=20_s=2;100,0;0,0;164,7;84,0;-309,1;-164,7;1995,3;14,4278;91,9
instanceLarge763_m=7_n=100_l=30_c=20_s=0;98,0;2,0;164,3;80,6;-378,7;-224,3;1909,7;14,4623;90,9
instanceLarge764_m=7_n=100_l=30_c=20_s=1;100,0;0,0;164,3;82,6;-304,9;-164,3;2009,7;14,4278;89,7
instanceLarge765_m=7_n=100_l=30_c=20_s=2;100,0;0,0;170,3;84,0;-323,8;-170,3;1989,7;14,4426;94,1
instanceLarge766_m=7_n=100_l=30_c=20_s=0;99,0;1,0;167,8;80,5;-350,1;-197,8;1967,2;14,4754;89,9
instanceLarge767_m=7_n=100_l=30_c=20_s=1;100,0;0,0;164,5;82,6;-310,2;-164,5;2009,5;14,4479;92,4
instanceLarge768_m=7_n=100_l=30_c=20_s=2;100,0;0,0;171,8;84,3;-334,6;-171,8;1985,2;14,4558;91,3
instanceLarge769_m=7_n=100_l=30_c=20_s=0;100,0;0,0;166,8;83,6;-316,1;-166,8;1997,2;14,4386;88,1
instanceLarge770_m=7_n=100_l=30_c=20_s=1;100,0;0,0;163,3;83,5;-305,4;-163,3;2001,7;14,4029;88,6
instanceLarge771_m=7_n=100_l=30_c=20_s=2;100,0;0,0;168,7;85,0;-329,9;-168,7;1981,3;14,4591;91,7
instanceLarge772_m=7_n=100_l=30_c=20_s=0;100,0;0,0;174,0;84,7;-330,8;-174,0;1979,0;14,4515;84,6
instanceLarge773_m=7_n=100_l=30_c=20_s=1;100,0;0,0;162,4;82,9;-304,0;-162,4;2008,6;14,4417;89,5
instanceLarge774_m=7_n=100_l=30_c=20_s=2;100,0;0,0;171,5;83,6;-330,5;-171,5;1992,5;14,4582;93,7
instanceLarge775_m=7_n=100_l=30_c=20_s=0;99,0;1,0;176,9;84,4;-369,9;-206,9;1919,1;14,4725;85,0
instanceLarge776_m=7_n=100_l=30_c=20_s=1;100,0;0,0;172,8;85,2;-329,8;-172,8;1975,2;14,4468;94,6
instanceLarge777_m=7_n=100_l=30_c=20_s=2;100,0;0,0;168,5;84,5;-312,5;-168,5;1986,5;14,4848;88,1
instanceLarge778_m=7_n=100_l=30_c=20_s=0;97,8;2,2;176,0;81,4;-404,7;-242,0;1878,0;14,4984;87,1
instanceLarge779_m=7_n=100_l=30_c=20_s=1;100,0;0,0;164,4;83,3;-308,1;-164,4;2002,6;14,4225;85,0
instanceLarge780_m=7_n=100_l=30_c=20_s=2;100,0;0,0;167,8;84,4;-327,7;-167,8;1988,2;14,5181;93,2
instanceLarge781_m=7_n=100_l=40_c=20_s=0;100,0;0,0;197,0;83,4;-354,6;-197,0;1969,0;15,1705;83,4
instanceLarge782_m=7_n=100_l=40_c=20_s=1;100,0;0,0;198,5;82,6;-353,1;-198,5;1975,5;15,1459;89,6
instanceLarge783_m=7_n=100_l=40_c=20_s=2;100,0;0,0;200,8;84,6;-356,7;-200,8;1953,2;15,1706;89,1
instanceLarge784_m=7_n=100_l=40_c=20_s=0;99,0;1,0;205,0;83,7;-396,2;-235,0;1898,0;15,1375;92,4
instanceLarge785_m=7_n=100_l=40_c=20_s=1;100,0;0,0;199,9;83,5;-352,5;-199,9;1965,1;15,1562;87,5
instanceLarge786_m=7_n=100_l=40_c=20_s=2;100,0;0,0;207,9;84,8;-373,5;-207,9;1944,1;15,1672;87,0
instanceLarge787_m=7_n=100_l=40_c=20_s=0;98,0;2,0;201,2;82,8;-430,4;-261,2;1850,8;15,1265;92,0
instanceLarge788_m=7_n=100_l=40_c=20_s=1;98,0;2,0;204,1;82,5;-426,8;-264,1;1850,9;15,1337;87,1
instanceLarge789_m=7_n=100_l=40_c=20_s=2;100,0;0,0;209,7;84,6;-373,1;-209,7;1944,3;15,1808;87,3
instanceLarge790_m=7_n=100_l=40_c=20_s=0;100,0;0,0;202,2;83,1;-351,4;-202,2;1966,8;15,1596;90,8
instanceLarge791_m=7_n=100_l=40_c=20_s=1;97,0;3,0;209,0;82,9;-466,4;-299,0;1782,0;15,1124;92,4
instanceLarge792_m=7_n=100_l=40_c=20_s=2;100,0;0,0;204,5;85,2;-362,5;-204,5;1943,5;15,178;94,0
instanceLarge793_m=7_n=100_l=40_c=20_s=0;100,0;0,0;199,8;84,6;-349,9;-199,8;1954,2;15,1721;89,1
instanceLarge794_m=7_n=100_l=40_c=20_s=1;100,0;0,0;198,0;83,7;-351,2;-198,0;1965,0;15,1796;88,8
instanceLarge795_m=7_n=100_l=40_c=20_s=2;100,0;0,0;208,4;85,7;-366,8;-208,4;1934,6;15,1484;94,8
instanceLarge796_m=7_n=100_l=40_c=20_s=0;100,0;0,0;199,2;84,1;-353,8;-199,2;1959,8;15,2003;90,5
instanceLarge797_m=7_n=100_l=40_c=20_s=1;100,0;0,0;197,6;83,1;-351,7;-197,6;1971,4;15,1591;85,8
instanceLarge798_m=7_n=100_l=40_c=20_s=2;100,0;0,0;204,2;83,4;-359,6;-204,2;1961,8;15,1629;93,9
instanceLarge799_m=7_n=100_l=40_c=20_s=0;98,0;2,0;210,8;82,7;-435,7;-270,8;1842,2;15,1075;96,0
instanceLarge800_m=7_n=100_l=40_c=20_s=1;98,0;2,0;200,7;81,9;-423,0;-260,7;1860,3;15,1384;83,9
instanceLarge801_m=7_n=100_l=40_c=20_s=2;100,0;0,0;206,9;84,0;-367,9;-206,9;1953,1;15,1358;87,4
instanceLarge802_m=7_n=100_l=40_c=20_s=0;100,0;0,0;206,1;84,0;-362,0;-206,1;1953,9;15,1617;90,7
instanceLarge803_m=7_n=100_l=40_c=20_s=1;98,1;1,9;203,5;83,5;-413,4;-260,5;1847,5;15,1569;93,8
instanceLarge804_m=7_n=100_l=40_c=20_s=2;100,0;0,0;200,9;83,6;-355,1;-200,9;1963,1;15,1317;91,9
instanceLarge805_m=7_n=100_l=40_c=20_s=0;100,0;0,0;205,5;83,8;-362,8;-205,5;1956,5;15,1604;91,4
instanceLarge806_m=7_n=100_l=40_c=20_s=1;99,0;1,0;201,1;83,5;-386,0;-231,1;1903,9;15,1472;90,8
instanceLarge807_m=7_n=100_l=40_c=20_s=2;100,0;0,0;203,6;83,3;-364,1;-203,6;1963,4;15,1607;87,3
instanceLarge808_m=7_n=100_l=40_c=20_s=0;99,0;1,0;207,2;84,5;-406,2;-237,2;1887,8;15,1506;92,4
instanceLarge809_m=7_n=100_l=40_c=20_s=1;100,0;0,0;199,4;82,9;-352,3;-199,4;1971,6;15,1527;90,4
instanceLarge810_m=7_n=100_l=40_c=20_s=2;100,0;0,0;206,1;84,1;-362,6;-206,1;1952,9;15,1825;87,5
instanceLarge811_m=7_n=100_l=40_c=30_s=0;100,0;0,0;279,1;91,4;-469,4;-279,1;1806,9;14,4666;85,2
instanceLarge812_m=7_n=100_l=40_c=30_s=1;97,0;3,0;286,2;89,2;-580,9;-376,2;1641,8;14,4385;89,9
instanceLarge813_m=7_n=100_l=40_c=30_s=2;100,0;0,0;284,8;90,5;-472,7;-284,8;1810,2;14,4583;86,3
instanceLarge814_m=7_n=100_l=40_c=30_s=0;100,0;0,0;281,1;91,4;-473,6;-281,1;1804,9;14,4845;88,9
instanceLarge815_m=7_n=100_l=40_c=30_s=1;95,0;5,0;286,4;86,4;-638,9;-436,4;1549,6;14,3662;93,4
instanceLarge816_m=7_n=100_l=40_c=30_s=2;100,0;0,0;283,0;90,7;-474,5;-283,0;1810,0;14,4777;88,0
instanceLarge817_m=7_n=100_l=40_c=30_s=0;100,0;0,0;286,6;92,0;-479,8;-286,6;1793,4;14,5096;85,1
instanceLarge818_m=7_n=100_l=40_c=30_s=1;99,0;1,0;292,2;90,8;-522,6;-322,2;1739,8;14,4973;86,6
instanceLarge819_m=7_n=100_l=40_c=30_s=2;100,0;0,0;282,8;91,2;-475,1;-282,8;1805,2;14,4943;88,8
instanceLarge820_m=7_n=100_l=40_c=30_s=0;98,0;2,0;282,9;89,7;-544,3;-342,9;1700,1;14,4826;87,1
instanceLarge821_m=7_n=100_l=40_c=30_s=1;97,0;3,0;279,2;88,6;-573,7;-369,2;1654,8;14,4623;84,4
